,scenario,reverb,snr,si_sdri,si_sdr,si_sdr_start,si_sdr_start_speaker0,si_sdr_start_speaker1,si_sdr_speaker0,si_sdr_spkeaker1
4930,4930,0.26,9.92,2.7124454975128174,2.2819740772247314,-0.4304714798927307,-0.4418888986110687,-0.4190540313720703,2.4052987098693848,2.158649444580078
4931,4931,0.33,7.59,8.421741485595703,7.723822593688965,-0.6979186534881592,-0.6868839263916016,-0.7089533805847168,7.6752519607543945,7.772392749786377
4932,4932,0.42,11.44,5.349080562591553,5.179006576538086,-0.17007409036159515,-0.173431396484375,-0.1667167842388153,5.1993536949157715,5.158659934997559
4933,4933,0.3,6.19,2.0958845615386963,0.9181620478630066,-1.177722454071045,-1.1246055364608765,-1.2308392524719238,0.6635568141937256,1.1727672815322876
4934,4934,0.22,13.53,0.19953998923301697,-0.009926289319992065,-0.20946627855300903,-0.20262542366981506,-0.2163071185350418,0.4138648509979248,-0.43371742963790894
4935,4935,0.35,14.57,9.47034740447998,9.221521377563477,-0.24882620573043823,-0.24112649261951447,-0.2565259337425232,9.311687469482422,9.131356239318848
4936,4936,0.45,10.0,-1.9754643440246582,-2.418958902359009,-0.4434944987297058,-0.44411933422088623,-0.4428696632385254,-3.3424758911132812,-1.4954419136047363
4937,4937,0.5,11.19,-2.5613815784454346,-2.97709584236145,-0.4157142639160156,-0.40247344970703125,-0.4289551079273224,-1.2578569650650024,-4.6963348388671875
4938,4938,0.27,3.37,0.36992716789245605,-1.3922544717788696,-1.7621816396713257,-1.7599046230316162,-1.7644586563110352,-2.749086856842041,-0.03542197868227959
4939,4939,0.4,11.23,6.6427717208862305,6.467844009399414,-0.1749277114868164,-0.17369461059570312,-0.1761607974767685,6.57084846496582,6.364839553833008
4940,4940,0.41,3.36,7.6486406326293945,5.861126899719238,-1.7875138521194458,-1.8049099445343018,-1.7701177597045898,6.034257888793945,5.687995910644531
4941,4941,0.33,6.06,8.512393951416016,7.496885299682617,-1.0155086517333984,-1.0020250082015991,-1.0289922952651978,7.525079250335693,7.468691349029541
4942,4942,0.36,11.55,9.497380256652832,9.191929817199707,-0.3054501414299011,-0.3278380036354065,-0.28306224942207336,9.129892349243164,9.25396728515625
4943,4943,0.48,5.48,8.95669174194336,7.719247817993164,-1.237443447113037,-1.2459911108016968,-1.228895902633667,7.836762428283691,7.601733207702637
4944,4944,0.49,7.75,8.275213241577148,7.566107749938965,-0.7091059684753418,-0.720285177230835,-0.6979268193244934,7.356478691101074,7.7757368087768555
4945,4945,0.41,8.58,12.570384979248047,12.077447891235352,-0.49293678998947144,-0.4882805347442627,-0.4975930154323578,11.814764976501465,12.340130805969238
4946,4946,0.33,7.37,11.804737091064453,11.03837776184082,-0.766359269618988,-0.7605863809585571,-0.772132158279419,11.17967414855957,10.89708137512207
4947,4947,0.25,9.28,9.606176376342773,9.14291000366211,-0.46326589584350586,-0.47184377908706665,-0.45468801259994507,9.096357345581055,9.189461708068848
4948,4948,0.57,9.23,9.220390319824219,8.683797836303711,-0.5365923643112183,-0.5240387320518494,-0.5491460561752319,8.721881866455078,8.64571475982666
4949,4949,0.21,12.43,9.8691987991333,9.692623138427734,-0.17657524347305298,-0.1671646684408188,-0.18598580360412598,9.565564155578613,9.819681167602539
4950,4950,0.23,5.55,0.9887195229530334,-0.04048272594809532,-1.0292022228240967,-1.0494105815887451,-1.0089937448501587,-0.09105753153562546,0.01009207684546709
4951,4951,0.4,6.24,8.090469360351562,7.245813846588135,-0.8446553945541382,-0.860993504524231,-0.8283172845840454,7.522947788238525,6.968679904937744
4952,4952,0.52,10.85,0.5208249092102051,0.3168518543243408,-0.20397308468818665,-0.2160581797361374,-0.1918879747390747,-1.1020448207855225,1.735748529434204
4953,4953,0.34,5.9,-2.3284218311309814,-3.324150800704956,-0.9957289099693298,-0.9848865270614624,-1.0065712928771973,-6.036293983459473,-0.6120076775550842
4954,4954,0.35,10.52,8.63074779510498,8.150595664978027,-0.4801521599292755,-0.4777969717979431,-0.4825073480606079,8.247307777404785,8.05388355255127
4955,4955,0.51,12.21,3.8791258335113525,3.6731066703796387,-0.20601925253868103,-0.21592704951763153,-0.19611147046089172,3.80604887008667,3.5401642322540283
4956,4956,0.54,7.56,5.53748893737793,4.885465621948242,-0.6520235538482666,-0.6234403252601624,-0.6806067228317261,4.818733215332031,4.952198505401611
4957,4957,0.28,12.71,9.616125106811523,9.602800369262695,-0.01332499273121357,-0.005189611576497555,-0.02146037295460701,9.613811492919922,9.591790199279785
4958,4958,0.32,7.04,3.0195353031158447,2.1570558547973633,-0.8624794483184814,-0.8564064502716064,-0.8685524463653564,1.8940244913101196,2.4200870990753174
4959,4959,0.41,10.06,8.93696117401123,8.573152542114258,-0.36380863189697266,-0.362337201833725,-0.36528006196022034,8.125983238220215,9.0203218460083
4960,4960,0.23,4.42,2.1565659046173096,0.7822778224945068,-1.3742880821228027,-1.3998966217041016,-1.3486796617507935,0.5602187514305115,1.004336953163147
4961,4961,0.46,5.49,7.6342549324035645,6.541438102722168,-1.092816710472107,-1.0590453147888184,-1.1265881061553955,6.706457138061523,6.3764190673828125
4962,4962,0.23,13.07,-2.1860930919647217,-2.542072296142578,-0.3559791147708893,-0.3290483057498932,-0.3829099237918854,-1.4408574104309082,-3.643287420272827
4963,4963,0.25,2.05,3.6164159774780273,1.4832735061645508,-2.1331424713134766,-2.1365115642547607,-2.1297731399536133,1.5461161136627197,1.4204308986663818
4964,4964,0.59,5.13,0.2555254101753235,-0.8840953707695007,-1.1396207809448242,-1.1446361541748047,-1.1346054077148438,-1.8991014957427979,0.130910724401474
4965,4965,0.58,0.71,7.81286096572876,5.198863983154297,-2.613996982574463,-2.6477363109588623,-2.5802574157714844,4.698433876037598,5.699293613433838
4966,4966,0.54,9.57,8.907451629638672,8.443726539611816,-0.4637247920036316,-0.4722939729690552,-0.4551556408405304,8.276620864868164,8.610832214355469
4967,4967,0.26,1.08,10.07027816772461,7.56043004989624,-2.509848117828369,-2.478607177734375,-2.5410892963409424,7.034244537353516,8.086615562438965
4968,4968,0.4,14.13,9.198297500610352,9.120099067687988,-0.07819881290197372,-0.07939551770687103,-0.07700210809707642,9.200380325317383,9.039817810058594
4969,4969,0.28,11.73,7.799832820892334,7.369136810302734,-0.4306960105895996,-0.3986559510231018,-0.462736040353775,7.282048225402832,7.456225872039795
4970,4970,0.32,1.06,10.820905685424805,8.273201942443848,-2.547703266143799,-2.5570058822631836,-2.538400650024414,7.544489860534668,9.001914024353027
4971,4971,0.38,13.05,-1.7504010200500488,-2.0361328125,-0.2857317328453064,-0.29320549964904785,-0.27825799584388733,-2.1673264503479004,-1.9049392938613892
4972,4972,0.31,3.79,8.650367736816406,7.162078857421875,-1.4882887601852417,-1.531937599182129,-1.4446399211883545,7.273917198181152,7.0502400398254395
4973,4973,0.31,1.06,2.713430404663086,0.15695172548294067,-2.55647873878479,-2.5447025299072266,-2.5682549476623535,0.5553035736083984,-0.24140013754367828
4974,4974,0.57,12.1,8.20761489868164,7.988900184631348,-0.21871498227119446,-0.20146070420742035,-0.23596927523612976,8.043868064880371,7.933931827545166
4975,4975,0.23,0.55,11.198898315429688,8.409178733825684,-2.789719581604004,-2.720698833465576,-2.8587403297424316,8.434325218200684,8.384032249450684
4976,4976,0.49,13.09,10.04571533203125,9.886312484741211,-0.1594027876853943,-0.1417580544948578,-0.1770475208759308,9.886141777038574,9.886483192443848
4977,4977,0.55,13.2,1.7825462818145752,1.5644550323486328,-0.2180912047624588,-0.20212098956108093,-0.23406141996383667,1.4275835752487183,1.7013264894485474
4978,4978,0.24,9.68,8.581640243530273,8.243927001953125,-0.33771318197250366,-0.33556270599365234,-0.339863657951355,8.379777908325195,8.108077049255371
4979,4979,0.48,5.62,10.874537467956543,9.82832145690918,-1.0462162494659424,-0.9941017031669617,-1.0983307361602783,10.156028747558594,9.500614166259766
4980,4980,0.59,4.51,8.045482635498047,6.7003173828125,-1.3451656103134155,-1.3550384044647217,-1.3352928161621094,6.86436128616333,6.536273956298828
4981,4981,0.5,3.12,9.561767578125,7.756125450134277,-1.805641770362854,-1.7832494974136353,-1.8280340433120728,7.761943817138672,7.750307083129883
4982,4982,0.5,7.77,9.09140396118164,8.389859199523926,-0.7015449404716492,-0.7110472917556763,-0.6920425891876221,8.289735794067383,8.489982604980469
4983,4983,0.5,14.56,7.312868118286133,7.260682582855225,-0.0521855466067791,-0.05916990712285042,-0.04520118609070778,7.3251633644104,7.196201801300049
4984,4984,0.25,2.13,10.656394958496094,8.567855834960938,-2.0885391235351562,-2.0191493034362793,-2.157928943634033,8.641231536865234,8.494481086730957
4985,4985,0.25,2.34,8.745065689086914,6.7052459716796875,-2.0398192405700684,-2.047161817550659,-2.0324764251708984,6.536426067352295,6.87406587600708
4986,4986,0.58,10.9,7.316750526428223,7.137487411499023,-0.179263174533844,-0.1930244415998459,-0.1655019223690033,7.305276870727539,6.96969747543335
4987,4987,0.59,0.97,5.739535331726074,3.225207567214966,-2.5143275260925293,-2.486633062362671,-2.5420217514038086,2.6525588035583496,3.797856330871582
4988,4988,0.55,11.8,5.791464328765869,5.4850382804870605,-0.3064259886741638,-0.31162360310554504,-0.301228404045105,5.530665397644043,5.439411163330078
4989,4989,0.59,7.89,-2.053983211517334,-2.6772496700286865,-0.6232664585113525,-0.6320130228996277,-0.6145198941230774,-2.3775434494018555,-2.9769558906555176
4990,4990,0.36,12.37,3.2027535438537598,2.9667186737060547,-0.23603491485118866,-0.2443484216928482,-0.2277214080095291,2.6498701572418213,3.283566951751709
4991,4991,0.36,2.11,10.041725158691406,7.890744686126709,-2.1509804725646973,-2.138394594192505,-2.1635665893554688,8.51102066040039,7.270468711853027
4992,4992,0.59,10.0,8.14725112915039,7.733663082122803,-0.41358834505081177,-0.39230749011039734,-0.4348691999912262,7.926754951477051,7.540571212768555
4993,4993,0.53,6.99,-5.426156520843506,-6.204251766204834,-0.7780951261520386,-0.7916933298110962,-0.764496922492981,-1.0996371507644653,-11.308866500854492
4994,4994,0.21,0.21,8.887014389038086,5.933036804199219,-2.953977584838867,-2.9629769325256348,-2.9449784755706787,6.002401351928711,5.863671779632568
4995,4995,0.27,10.32,9.881930351257324,9.507177352905273,-0.374752938747406,-0.3834536373615265,-0.36605221033096313,9.40830135345459,9.606053352355957
4996,4996,0.4,2.51,9.753501892089844,7.851956367492676,-1.9015454053878784,-1.8413338661193848,-1.961756944656372,7.583260536193848,8.120652198791504
4997,4997,0.57,3.58,8.218212127685547,6.638327598571777,-1.5798845291137695,-1.6003191471099854,-1.5594499111175537,7.035558700561523,6.241096496582031
4998,4998,0.22,2.36,-0.8999881744384766,-2.9339418411254883,-2.0339536666870117,-2.0380280017852783,-2.029879570007324,-3.5854926109313965,-2.28239107131958
4999,4999,0.24,0.15,8.073860168457031,5.151217460632324,-2.922642230987549,-2.9097354412078857,-2.935548782348633,5.282297611236572,5.020137786865234
5000,5000,0.37,0.67,3.402109146118164,0.7420079112052917,-2.6601011753082275,-2.733628988265991,-2.586573362350464,1.224000096321106,0.26001569628715515
5001,5001,0.5,7.35,7.094992160797119,6.402999401092529,-0.6919929385185242,-0.6553197503089905,-0.7286661267280579,6.187286853790283,6.618711948394775
5002,5002,0.48,14.14,7.347182273864746,7.177183628082275,-0.16999849677085876,-0.16542503237724304,-0.1745719462633133,7.347033500671387,7.007333755493164
5003,5003,0.49,1.93,8.156896591186523,5.938941955566406,-2.217954635620117,-2.2076377868652344,-2.228271245956421,5.878672122955322,5.99921178817749
5004,5004,0.32,6.71,8.72591781616211,7.8741068840026855,-0.8518105745315552,-0.8628210425376892,-0.8408001661300659,8.213542938232422,7.534670829772949
5005,5005,0.56,6.77,0.1723949909210205,-0.761364221572876,-0.9337592124938965,-0.872305154800415,-0.9952132701873779,-1.6415464878082275,0.11881799250841141
5006,5006,0.26,14.99,0.3864850401878357,0.3162229657173157,-0.07026208937168121,-0.07305102050304413,-0.0674731656908989,0.2651756703853607,0.367270290851593
5007,5007,0.41,4.68,5.224695205688477,3.961799383163452,-1.2628955841064453,-1.2824151515960693,-1.2433760166168213,4.456737518310547,3.4668612480163574
5008,5008,0.4,7.65,7.783261299133301,7.092390060424805,-0.6908710598945618,-0.6755030155181885,-0.7062391042709351,7.038364887237549,7.1464152336120605
5009,5009,0.29,4.43,9.884086608886719,8.446812629699707,-1.4372737407684326,-1.4478720426559448,-1.42667555809021,8.327313423156738,8.566311836242676
5010,5010,0.48,6.21,8.804924964904785,7.816206455230713,-0.9887188673019409,-1.0036108493804932,-0.9738268852233887,7.974352836608887,7.658060073852539
5011,5011,0.38,13.44,7.010010242462158,6.778546333312988,-0.2314637005329132,-0.22823674976825714,-0.23469063639640808,6.843738079071045,6.713354110717773
5012,5012,0.49,14.67,8.852508544921875,8.67540168762207,-0.17710712552070618,-0.17668595910072327,-0.1775282919406891,8.732254028320312,8.618548393249512
5013,5013,0.54,4.33,6.26769495010376,4.850018501281738,-1.4176764488220215,-1.423190951347351,-1.4121620655059814,4.646801471710205,5.053235054016113
5014,5014,0.58,9.16,8.291060447692871,7.791507720947266,-0.4995531737804413,-0.499141663312912,-0.4999646842479706,7.496567726135254,8.086447715759277
5015,5015,0.22,14.23,-1.276684045791626,-1.4639134407043457,-0.18722936511039734,-0.24282914400100708,-0.1316295713186264,-1.2380927801132202,-1.6897342205047607
5016,5016,0.4,13.67,-2.163430690765381,-2.266268730163574,-0.10283797979354858,-0.06427653878927231,-0.14139941334724426,-3.9343502521514893,-0.5981872081756592
5017,5017,0.37,0.69,5.6209940910339355,2.8937439918518066,-2.727250099182129,-2.785753011703491,-2.6687469482421875,2.355942487716675,3.4315454959869385
5018,5018,0.24,10.69,5.460875511169434,5.1926751136779785,-0.26820051670074463,-0.26472780108451843,-0.27167320251464844,4.962996959686279,5.422353267669678
5019,5019,0.53,3.67,-0.041407108306884766,-1.682157039642334,-1.6407499313354492,-1.6403615474700928,-1.6411383152008057,-0.7526580095291138,-2.6116561889648438
5020,5020,0.32,5.81,9.011664390563965,7.872368335723877,-1.1392959356307983,-1.1377878189086914,-1.1408040523529053,7.643479347229004,8.10125732421875
5021,5021,0.27,5.45,10.2461519241333,9.232966423034668,-1.0131851434707642,-0.9815171957015991,-1.0448530912399292,8.858695030212402,9.607237815856934
5022,5022,0.51,12.61,9.73915958404541,9.494525909423828,-0.24463358521461487,-0.2607976794242859,-0.22846949100494385,9.590486526489258,9.398564338684082
5023,5023,0.45,10.91,8.937224388122559,8.601556777954102,-0.3356679081916809,-0.3112659454345703,-0.3600698411464691,8.71352767944336,8.489585876464844
5024,5024,0.23,9.12,9.87572956085205,9.262227058410645,-0.6135023832321167,-0.6231986284255981,-0.6038060784339905,8.901006698608398,9.62344741821289
5025,5025,0.31,4.57,10.323760032653809,9.031978607177734,-1.2917816638946533,-1.372032880783081,-1.2115304470062256,8.49731159210205,9.566646575927734
5026,5026,0.48,4.85,1.1447232961654663,0.02538418024778366,-1.119339108467102,-1.1137782335281372,-1.124899983406067,0.20203310251235962,-0.1512647420167923
5027,5027,0.27,10.94,4.947051525115967,4.667418479919434,-0.27963313460350037,-0.2805456817150116,-0.27872058749198914,4.242964744567871,5.091872692108154
5028,5028,0.42,3.73,3.754498243331909,2.291672945022583,-1.4628252983093262,-1.4702448844909668,-1.455405831336975,2.1415069103240967,2.4418389797210693
5029,5029,0.34,14.48,10.858038902282715,10.740320205688477,-0.11771856993436813,-0.11335423588752747,-0.1220829039812088,10.865010261535645,10.615631103515625
5030,5030,0.35,6.94,3.804868698120117,3.01511812210083,-0.7897506356239319,-0.7995333671569824,-0.7799679040908813,3.067958116531372,2.962277889251709
5031,5031,0.53,14.22,5.1748738288879395,5.092082977294922,-0.08279095590114594,-0.09835930168628693,-0.06722261756658554,5.11164665222168,5.072519302368164
5032,5032,0.36,4.02,-0.5893203020095825,-1.949326515197754,-1.3600062131881714,-1.3082177639007568,-1.411794662475586,-0.9449905753135681,-2.953662395477295
5033,5033,0.5,0.83,6.794585227966309,4.280081272125244,-2.5145039558410645,-2.5377490520477295,-2.4912590980529785,4.010080814361572,4.550081729888916
5034,5034,0.52,6.47,8.39479923248291,7.662931442260742,-0.7318676710128784,-0.6993342041969299,-0.7644011974334717,7.6831583976745605,7.642704963684082
5035,5035,0.21,11.14,11.944601058959961,11.677059173583984,-0.2675416171550751,-0.25597238540649414,-0.279110848903656,11.754607200622559,11.59951114654541
5036,5036,0.26,0.91,10.676931381225586,8.108686447143555,-2.5682454109191895,-2.559386730194092,-2.577104091644287,8.235955238342285,7.981417655944824
5037,5037,0.37,10.96,1.869649887084961,1.5791252851486206,-0.29052454233169556,-0.3063242733478546,-0.2747248411178589,2.269331932067871,0.8889186382293701
5038,5038,0.56,0.72,8.793702125549316,6.003511428833008,-2.7901906967163086,-2.770606517791748,-2.809774875640869,6.390175819396973,5.616847038269043
5039,5039,0.36,5.78,8.448410034179688,7.394898414611816,-1.053511619567871,-1.0594186782836914,-1.0476046800613403,7.211363792419434,7.578432559967041
5040,5040,0.38,5.24,9.10010814666748,7.8407883644104,-1.259319543838501,-1.2478564977645874,-1.270782470703125,8.023216247558594,7.658360481262207
5041,5041,0.35,8.44,8.026548385620117,7.3826446533203125,-0.6439037322998047,-0.7072388529777527,-0.5805685520172119,7.295403957366943,7.469885349273682
5042,5042,0.37,4.06,-2.1882474422454834,-3.6650850772857666,-1.4768376350402832,-1.4876468181610107,-1.4660285711288452,-2.3358354568481445,-4.994334697723389
5043,5043,0.46,2.53,9.375330924987793,7.446852684020996,-1.9284781217575073,-1.9100052118301392,-1.9469510316848755,7.202005386352539,7.691699981689453
5044,5044,0.54,2.81,10.388425827026367,8.538734436035156,-1.8496918678283691,-1.809524416923523,-1.8898594379425049,8.223594665527344,8.853874206542969
5045,5045,0.28,8.34,8.025299072265625,7.316615104675293,-0.7086843252182007,-0.6935130953788757,-0.7238555550575256,7.432493209838867,7.200736999511719
5046,5046,0.29,2.88,10.127339363098145,8.311250686645508,-1.816088318824768,-1.8036514520645142,-1.828525185585022,8.474525451660156,8.14797592163086
5047,5047,0.45,14.63,8.815118789672852,8.643668174743652,-0.1714504361152649,-0.18370658159255981,-0.15919429063796997,8.484214782714844,8.803121566772461
5048,5048,0.46,1.65,9.25605297088623,6.961018085479736,-2.295034885406494,-2.2968575954437256,-2.2932119369506836,7.11180305480957,6.810233116149902
5049,5049,0.38,0.7,9.172228813171387,6.423813819885254,-2.7484147548675537,-2.7237348556518555,-2.773094654083252,6.70052433013916,6.1471028327941895
5050,5050,0.4,4.78,3.9591925144195557,2.747774600982666,-1.2114179134368896,-1.2005231380462646,-1.2223128080368042,2.656080722808838,2.8394687175750732
5051,5051,0.54,7.36,5.129911422729492,4.5220746994018555,-0.6078366637229919,-0.6155083179473877,-0.6001650094985962,4.639184474945068,4.404964447021484
5052,5052,0.56,4.29,10.332498550415039,8.94681167602539,-1.385686993598938,-1.3887382745742798,-1.3826357126235962,9.049859046936035,8.843764305114746
5053,5053,0.34,5.78,9.77440071105957,8.700580596923828,-1.0738197565078735,-1.0300763845443726,-1.1175631284713745,9.038312911987305,8.362847328186035
5054,5054,0.58,11.63,8.706607818603516,8.37073802947998,-0.3358694314956665,-0.34328722953796387,-0.32845163345336914,8.321887969970703,8.419588088989258
5055,5055,0.25,5.07,8.158681869506836,6.865980625152588,-1.292701244354248,-1.213417887687683,-1.371984601020813,7.01786470413208,6.714096546173096
5056,5056,0.32,8.76,2.01951265335083,1.3852272033691406,-0.6342853307723999,-0.6919533014297485,-0.5766173601150513,0.956598162651062,1.8138561248779297
5057,5057,0.22,4.63,10.518669128417969,9.273123741149902,-1.2455458641052246,-1.2340458631515503,-1.2570457458496094,9.358759880065918,9.187487602233887
5058,5058,0.24,12.87,11.57453727722168,11.414778709411621,-0.15975870192050934,-0.16403013467788696,-0.1554872691631317,11.207258224487305,11.622299194335938
5059,5059,0.23,12.85,11.712810516357422,11.457788467407227,-0.2550220489501953,-0.24759793281555176,-0.26244619488716125,11.394327163696289,11.521248817443848
5060,5060,0.44,13.72,-2.464721202850342,-2.591787099838257,-0.12706589698791504,-0.1252238154411316,-0.12890799343585968,-5.148889541625977,-0.03468477725982666
5061,5061,0.37,1.47,-1.755690097808838,-4.014432907104492,-2.2587428092956543,-2.227712631225586,-2.2897729873657227,-2.30914306640625,-5.719722747802734
5062,5062,0.46,12.57,-1.1936912536621094,-1.493363380432129,-0.2996721863746643,-0.28166142106056213,-0.31768298149108887,-1.1630440950393677,-1.8236825466156006
5063,5063,0.6,13.92,10.655214309692383,10.41302490234375,-0.24218979477882385,-0.23258917033672333,-0.2517904043197632,10.215192794799805,10.610856056213379
5064,5064,0.4,6.15,4.393768787384033,3.510521411895752,-0.8832473754882812,-0.8939388394355774,-0.8725558519363403,3.1028904914855957,3.918152332305908
5065,5065,0.3,8.88,12.210518836975098,11.68234920501709,-0.5281700491905212,-0.5289404988288879,-0.5273995995521545,11.686979293823242,11.677719116210938
5066,5066,0.45,4.6,8.913013458251953,7.561361312866211,-1.3516523838043213,-1.3356754779815674,-1.3676291704177856,7.961730480194092,7.16099214553833
5067,5067,0.4,14.4,7.63430643081665,7.515525817871094,-0.11878082901239395,-0.11825314164161682,-0.11930851638317108,7.422403335571289,7.608648300170898
5068,5068,0.3,4.99,10.039109230041504,8.864618301391602,-1.1744909286499023,-1.235215663909912,-1.1137661933898926,8.216525077819824,9.512711524963379
5069,5069,0.41,4.23,7.623537063598633,6.257939338684082,-1.3655974864959717,-1.341318964958191,-1.389876127243042,6.109640598297119,6.406237602233887
5070,5070,0.4,4.43,9.244802474975586,7.909616947174072,-1.3351857662200928,-1.3447521924972534,-1.3256192207336426,8.28667163848877,7.532562255859375
5071,5071,0.38,1.36,8.559131622314453,6.295254707336426,-2.2638773918151855,-2.301995277404785,-2.225759267807007,6.2681779861450195,6.322330951690674
5072,5072,0.3,11.56,9.5439453125,9.206762313842773,-0.33718281984329224,-0.34650447964668274,-0.32786116003990173,9.25929069519043,9.154234886169434
5073,5073,0.48,9.87,8.384517669677734,7.931779861450195,-0.4527379870414734,-0.450082004070282,-0.4553939402103424,7.88447380065918,7.979085445404053
5074,5074,0.57,13.13,9.915510177612305,9.606412887573242,-0.3090972900390625,-0.29290255904197693,-0.3252919912338257,9.736353874206543,9.476471900939941
5075,5075,0.33,3.07,8.660975456237793,6.947344779968262,-1.7136305570602417,-1.6937215328216553,-1.7335395812988281,6.669788360595703,7.224900722503662
5076,5076,0.45,1.33,10.971222877502441,8.659832000732422,-2.3113908767700195,-2.2699053287506104,-2.352876663208008,8.450621604919434,8.869041442871094
5077,5077,0.47,4.11,7.717910289764404,6.128436088562012,-1.589474081993103,-1.6463825702667236,-1.5325655937194824,5.819125652313232,6.437746047973633
5078,5078,0.6,11.06,0.5064100027084351,0.20067758858203888,-0.3057324290275574,-0.31057217717170715,-0.3008926808834076,-0.4682975709438324,0.8696527481079102
5079,5079,0.56,5.83,9.453944206237793,8.350198745727539,-1.103745460510254,-1.1089967489242554,-1.0984941720962524,8.05630111694336,8.644097328186035
5080,5080,0.28,14.98,8.361335754394531,8.227230072021484,-0.1341061294078827,-0.13938455283641815,-0.12882772088050842,8.170910835266113,8.283550262451172
5081,5081,0.48,1.52,10.46480941772461,8.224918365478516,-2.2398910522460938,-2.254674196243286,-2.2251079082489014,7.915961742401123,8.533875465393066
5082,5082,0.4,5.0,9.065122604370117,7.842263221740723,-1.2228597402572632,-1.19368577003479,-1.2520337104797363,9.045945167541504,6.6385817527771
5083,5083,0.42,1.0,2.342888832092285,-0.1850200891494751,-2.5279088020324707,-2.475308418273926,-2.5805091857910156,0.9295377731323242,-1.2995779514312744
5084,5084,0.38,12.55,9.800026893615723,9.580533981323242,-0.2194928228855133,-0.2269328236579895,-0.2120528221130371,9.648902893066406,9.512166023254395
5085,5085,0.42,3.33,10.116921424865723,8.467296600341797,-1.6496247053146362,-1.6334848403930664,-1.665764570236206,8.768998146057129,8.165595054626465
5086,5086,0.2,14.45,0.043285250663757324,-0.07914602756500244,-0.12243127822875977,-0.1316138207912445,-0.11324874311685562,-0.4958069622516632,0.3375149071216583
5087,5087,0.31,8.1,10.5867280960083,9.950117111206055,-0.6366108655929565,-0.6466085314750671,-0.626613199710846,9.988018035888672,9.912216186523438
5088,5088,0.35,1.38,8.771585464477539,6.491366386413574,-2.280219554901123,-2.2923896312713623,-2.268049478530884,6.969234466552734,6.013497829437256
5089,5089,0.22,5.35,9.703323364257812,8.574865341186523,-1.1284575462341309,-1.1008338928222656,-1.156081199645996,7.461758136749268,9.687973022460938
5090,5090,0.39,9.99,4.851763725280762,4.4334516525268555,-0.41831183433532715,-0.3945639729499817,-0.4420596659183502,4.431369781494141,4.4355340003967285
5091,5091,0.59,2.7,5.201672077178955,3.402564764022827,-1.7991071939468384,-1.8651666641235352,-1.7330477237701416,3.3583803176879883,3.446749210357666
5092,5092,0.53,4.02,8.125297546386719,6.676509857177734,-1.448787808418274,-1.4214966297149658,-1.476078987121582,6.587240219116211,6.765779495239258
5093,5093,0.31,10.34,7.655402183532715,7.292611598968506,-0.36279070377349854,-0.4166144132614136,-0.3089670240879059,7.231679916381836,7.353543281555176
5094,5094,0.43,0.65,9.551429748535156,6.888040542602539,-2.6633894443511963,-2.670215606689453,-2.6565632820129395,7.146113395690918,6.62996768951416
5095,5095,0.57,5.2,7.162967681884766,5.906144142150879,-1.2568233013153076,-1.3011105060577393,-1.2125359773635864,6.081526279449463,5.730761528015137
5096,5096,0.35,3.6,5.951152324676514,4.448582649230957,-1.502569556236267,-1.488292932510376,-1.5168461799621582,4.2446417808532715,4.652523994445801
5097,5097,0.41,4.96,10.714397430419922,9.47363567352295,-1.2407619953155518,-1.222213625907898,-1.2593104839324951,9.215394973754883,9.731876373291016
5098,5098,0.32,5.74,11.281845092773438,10.242389678955078,-1.0394550561904907,-0.9985185861587524,-1.080391526222229,10.872527122497559,9.612253189086914
5099,5099,0.4,0.84,8.613323211669922,6.071270942687988,-2.5420525074005127,-2.6232972145080566,-2.4608078002929688,6.399007320404053,5.743535041809082
5100,5100,0.53,13.23,9.042390823364258,8.710844039916992,-0.331546425819397,-0.3233422636985779,-0.33975061774253845,8.644864082336426,8.776823043823242
5101,5101,0.4,3.23,6.074555397033691,4.379295349121094,-1.6952600479125977,-1.7239599227905273,-1.6665600538253784,4.156502723693848,4.602088451385498
5102,5102,0.23,8.89,7.817502498626709,7.392787933349609,-0.42471444606781006,-0.3870588541030884,-0.46237003803253174,7.406132698059082,7.379443645477295
5103,5103,0.34,7.18,3.4406938552856445,2.7125024795532227,-0.7281913161277771,-0.7442755699157715,-0.7121070623397827,2.960350751876831,2.464653968811035
5104,5104,0.28,3.21,9.973332405090332,8.24983024597168,-1.7235018014907837,-1.7832956314086914,-1.663707971572876,7.558984279632568,8.940675735473633
5105,5105,0.47,8.88,-0.9669128656387329,-1.440018653869629,-0.4731057584285736,-0.4836171865463257,-0.46259433031082153,-1.1069952249526978,-1.77304208278656
5106,5106,0.42,11.5,8.481383323669434,8.253011703491211,-0.22837191820144653,-0.22831366956233978,-0.22843018174171448,8.103841781616211,8.402180671691895
5107,5107,0.41,0.7,3.809927463531494,1.0710853338241577,-2.738842010498047,-2.612133502960205,-2.8655502796173096,0.23264215886592865,1.9095284938812256
5108,5108,0.3,7.35,9.00385856628418,8.350127220153809,-0.6537309885025024,-0.6218714714050293,-0.6855905652046204,8.272603034973145,8.427651405334473
5109,5109,0.48,12.14,8.949480056762695,8.668991088867188,-0.28048866987228394,-0.28335514664649963,-0.27762216329574585,8.491722106933594,8.846260070800781
5110,5110,0.59,8.21,1.5079834461212158,0.8785281181335449,-0.6294553279876709,-0.6431493759155273,-0.6157612204551697,1.0711719989776611,0.6858842372894287
