,scenario,reverb,snr,si_sdri,si_sdr,si_sdr_start,si_sdr_start_speaker0,si_sdr_start_speaker1,complement_si_sdr_speaker0,complement_si_sdr_speaker1,si_sdr_speaker0,si_sdr_speaker1
3137,3137,0.31,8.21,8.708189964294434,5.610973834991455,-3.0972161293029785,6.470864295959473,-12.66529655456543,14.687639236450195,-2.0248332023620605,11.524015426635742,-0.30206775665283203
3138,3138,0.4,8.25,6.61051082611084,5.494379997253418,-1.1161309480667114,-3.5444211959838867,1.3121592998504639,2.778886318206787,7.617599964141846,4.2281599044799805,6.760599613189697
3139,3139,0.33,3.56,8.852693557739258,5.7788825035095215,-3.073810577392578,-0.32657328248023987,-5.821047782897949,10.059329986572266,2.7161920070648193,6.094925880432129,5.462839126586914
3140,3140,0.56,12.89,-0.29025083780288696,-0.6235150694847107,-0.33326423168182373,1.873509407043457,-2.5400378704071045,1.5942078828811646,-2.0568361282348633,1.286647915840149,-2.5336780548095703
3141,3141,0.26,12.41,4.989428520202637,4.531429290771484,-0.4579993486404419,0.24198317527770996,-1.1579818725585938,5.159438133239746,4.24444055557251,5.026494026184082,4.036365032196045
3142,3142,0.35,8.38,8.400794982910156,5.954475402832031,-2.446319341659546,6.07482385635376,-10.967462539672852,14.084139823913574,-1.374373197555542,10.680227279663086,1.2287237644195557
3143,3143,0.42,7.79,6.725656986236572,5.129042625427246,-1.5966143608093262,-6.063961029052734,2.870732307434082,1.6170287132263184,9.26383113861084,2.6705195903778076,7.5875654220581055
3144,3144,0.24,8.08,8.048832893371582,5.9690656661987305,-2.0797672271728516,-9.255666732788086,5.096132278442383,0.04424593970179558,12.078102111816406,1.1456161737442017,10.79251480102539
3145,3145,0.44,9.4,9.290572166442871,6.724245071411133,-2.5663270950317383,-12.430191993713379,7.297537803649902,-0.13505402207374573,14.485272407531738,-0.5224146246910095,13.970904350280762
3146,3146,0.49,1.15,7.590141296386719,3.5752620697021484,-4.01487922668457,-4.113873481750488,-3.915884494781494,4.072356224060059,4.406951904296875,3.6074914932250977,3.54303240776062
3147,3147,0.26,0.48,7.299413204193115,2.283700942993164,-5.015712261199951,-7.925231456756592,-2.1061930656433105,1.5532100200653076,6.082287788391113,-2.3144922256469727,6.881894111633301
3148,3148,0.3,13.64,2.026527166366577,1.5973087549209595,-0.4292184114456177,1.1795101165771484,-2.037946939468384,3.304286479949951,-0.7022444009780884,3.076662063598633,0.11795549839735031
3149,3149,0.32,13.9,9.975231170654297,8.924943923950195,-1.0502872467041016,-10.728595733642578,8.628021240234375,2.5220484733581543,15.210179328918457,3.496877908706665,14.353010177612305
3150,3150,0.46,7.44,8.167777061462402,6.901089668273926,-1.2666873931884766,-1.7078734636306763,-0.8255013823509216,7.336094856262207,6.912960529327393,5.846103668212891,7.956076145172119
3151,3151,0.49,2.13,7.525790214538574,4.059372425079346,-3.4664175510406494,-3.1968042850494385,-3.7360308170318604,5.158576488494873,3.898979425430298,3.742635726928711,4.3761091232299805
3152,3152,0.56,7.55,8.428528785705566,6.758579730987549,-1.6699491739273071,3.1408002376556396,-6.480698585510254,10.770469665527344,2.769047975540161,9.419699668884277,4.09745979309082
3153,3153,0.2,10.74,11.880535125732422,11.022222518920898,-0.8583123683929443,-4.96567440032959,3.249049663543701,8.404926300048828,13.633171081542969,8.876118659973145,13.168325424194336
3154,3154,0.45,8.72,9.257603645324707,7.971505165100098,-1.2860983610153198,3.5398781299591064,-6.112074851989746,11.326950073242188,4.649016380310059,11.155492782592773,4.787517070770264
3155,3155,0.28,13.19,3.6340603828430176,3.279345750808716,-0.3547145128250122,0.1473735272884369,-0.8568025231361389,3.3710403442382812,1.7010067701339722,4.081082344055176,2.477609157562256
3156,3156,0.51,9.94,8.458023071289062,6.985956192016602,-1.472066879272461,-8.64659309387207,5.702459335327148,1.9817161560058594,12.309907913208008,2.4020674228668213,11.569845199584961
3157,3157,0.21,2.59,10.602174758911133,7.345730781555176,-3.256443500518799,-2.550198554992676,-3.962688684463501,10.098617553710938,5.201428413391113,5.768557548522949,8.922904014587402
3158,3158,0.33,5.3,8.849923133850098,6.391480922698975,-2.458442449569702,-6.485013961791992,1.5681291818618774,1.8103225231170654,10.463677406311035,4.587961196899414,8.195000648498535
3159,3159,0.21,7.87,10.465960502624512,9.206929206848145,-1.2590309381484985,-0.04077013581991196,-2.4772918224334717,9.899947166442871,8.543096542358398,10.100642204284668,8.313216209411621
3160,3160,0.58,8.07,9.93897819519043,8.597776412963867,-1.341201663017273,0.6528652310371399,-3.335268497467041,8.896626472473145,6.157525062561035,9.807313919067383,7.388238430023193
3161,3161,0.24,13.46,10.062032699584961,9.601606369018555,-0.4604264497756958,2.501624822616577,-3.4224777221679688,11.248189926147461,7.922637939453125,11.456439971923828,7.746772289276123
3162,3162,0.29,5.42,1.2888456583023071,-0.7335602045059204,-2.0224058628082275,-3.4854068756103516,-0.5594047904014587,-1.8103569746017456,1.9918757677078247,-2.7894303798675537,1.322309970855713
3163,3163,0.43,0.59,8.710380554199219,4.063771724700928,-4.646609306335449,-7.002878665924072,-2.290339469909668,2.1805636882781982,7.491565227508545,2.2423503398895264,5.885193347930908
3164,3164,0.55,13.42,8.667547225952148,8.24710464477539,-0.4204428195953369,-0.9905756115913391,0.14968997240066528,8.009378433227539,8.553868293762207,7.778932571411133,8.715276718139648
3165,3165,0.2,0.04,3.6775827407836914,-1.1795282363891602,-4.857110977172852,-3.9387569427490234,-5.775465488433838,2.1174683570861816,-0.6023516654968262,-1.1489700078964233,-1.2100865840911865
3166,3166,0.53,5.59,6.432886123657227,4.395951747894287,-2.0369341373443604,-0.14052556455135345,-3.933342695236206,5.971734523773193,2.6557254791259766,5.239954471588135,3.5519490242004395
3167,3167,0.49,3.57,8.649806022644043,5.551424026489258,-3.098381996154785,-0.2176399677991867,-5.979124069213867,8.563724517822266,3.0655555725097656,7.358212471008301,3.744635581970215
3168,3168,0.3,8.38,7.415786266326904,6.035070896148682,-1.380715250968933,2.109834909439087,-4.871265411376953,9.450916290283203,2.7205047607421875,7.397546291351318,4.672595500946045
3169,3169,0.48,10.85,9.654457092285156,9.019065856933594,-0.6353915929794312,1.8995118141174316,-3.170295000076294,11.113482475280762,6.891841411590576,10.010686874389648,8.027445793151855
3170,3170,0.31,0.95,9.93627643585205,3.2558963298797607,-6.680379867553711,0.35318657755851746,-13.713946342468262,13.43748950958252,-4.187288761138916,7.379627704620361,-0.8678352236747742
3171,3171,0.24,7.1,8.189278602600098,6.574207305908203,-1.6150710582733154,-4.390430927276611,1.1602888107299805,4.613683223724365,8.829303741455078,4.816823959350586,8.33159065246582
3172,3172,0.42,1.37,9.66871452331543,5.827844619750977,-3.840869426727295,-3.88862943649292,-3.79310941696167,5.558810234069824,6.904367923736572,6.553743362426758,5.101945877075195
3173,3173,0.55,4.39,7.374513149261475,4.940478801727295,-2.4340343475341797,-2.698793888092041,-2.1692750453948975,4.989835262298584,5.479050159454346,4.8258161544799805,5.055141448974609
3174,3174,0.26,3.18,7.382607460021973,4.194385528564453,-3.1882216930389404,-0.7470093965530396,-5.629434108734131,6.428154945373535,3.3283896446228027,6.590273857116699,1.7984968423843384
3175,3175,0.36,7.2,8.120185852050781,6.720908164978027,-1.3992778062820435,-1.9686044454574585,-0.8299511671066284,5.665019989013672,7.823253154754639,7.06613826751709,6.375678062438965
3176,3176,0.5,8.74,6.532401084899902,5.5268144607543945,-1.0055865049362183,-2.2719454765319824,0.2607724368572235,4.671264171600342,6.510470390319824,4.657167911529541,6.39646053314209
3177,3177,0.51,4.99,7.0633039474487305,3.8604891300201416,-3.202815055847168,-9.69871997833252,3.2930901050567627,-3.8986544609069824,11.231321334838867,-2.1259360313415527,9.846914291381836
3178,3178,0.48,3.63,7.660446643829346,4.57148551940918,-3.088961124420166,-0.2534925639629364,-5.924429893493652,8.123383522033691,1.543878436088562,5.524874687194824,3.618095874786377
3179,3179,0.56,8.54,6.9158735275268555,5.77983283996582,-1.1360406875610352,1.2726094722747803,-3.5446908473968506,7.414348602294922,4.367134094238281,7.20523738861084,4.354428768157959
3180,3180,0.27,1.21,10.395061492919922,6.369096755981445,-4.025964260101318,-4.523447036743164,-3.5284817218780518,5.356657981872559,8.052440643310547,7.015947341918945,5.722245693206787
3181,3181,0.36,3.06,-0.9356842041015625,-4.965388774871826,-4.029704570770264,1.1180055141448975,-9.177414894104004,4.439181804656982,-8.373177528381348,2.815464973449707,-12.74624252319336
3182,3182,0.25,1.13,7.872257232666016,3.252516984939575,-4.6197404861450195,-8.106571197509766,-1.1329092979431152,2.82363224029541,6.766720771789551,-1.9613900184631348,8.466423988342285
3183,3183,0.4,6.82,7.0027008056640625,4.720389366149902,-2.28231143951416,3.662050247192383,-8.226673126220703,9.936553955078125,0.06846432387828827,8.673325538635254,0.7674530744552612
3184,3184,0.28,3.81,9.05815601348877,3.506634473800659,-5.551521301269531,3.0513916015625,-14.154434204101562,13.335203170776367,-3.3861067295074463,9.75448226928711,-2.741213321685791
3185,3185,0.27,8.59,4.486128807067871,3.43447208404541,-1.051656723022461,-1.094759225845337,-1.008554220199585,4.042520523071289,3.0893242359161377,3.4841513633728027,3.3847930431365967
3186,3186,0.53,2.84,5.347226619720459,2.2408084869384766,-3.1064181327819824,-2.484084129333496,-3.7287518978118896,3.5231008529663086,2.1244521141052246,2.3566088676452637,2.1250083446502686
3187,3187,0.52,7.64,10.00379753112793,8.537971496582031,-1.465826153755188,1.7627208232879639,-4.69437313079834,11.858120918273926,5.4019999504089355,9.350370407104492,7.7255730628967285
3188,3188,0.22,1.49,10.505483627319336,5.256965160369873,-5.248517990112305,0.042655959725379944,-10.539691925048828,12.272257804870605,-0.39410704374313354,7.437744140625,3.076186418533325
3189,3189,0.56,10.94,7.6186370849609375,6.935224533081055,-0.6834125518798828,2.2230615615844727,-3.5898866653442383,8.869458198547363,4.961790561676025,8.771745681762695,5.098703384399414
3190,3190,0.58,1.63,6.504019737243652,2.857504367828369,-3.646515130996704,-3.243593692779541,-4.049436569213867,3.4439568519592285,4.132262706756592,4.204859256744385,1.5101492404937744
3191,3191,0.35,6.07,11.230476379394531,8.632634162902832,-2.5978426933288574,-8.380298614501953,3.184612989425659,2.35430908203125,13.362049102783203,5.237308502197266,12.027959823608398
3192,3192,0.24,1.64,8.02422046661377,4.110349655151367,-3.9138708114624023,-5.579529762268066,-2.2482118606567383,2.590982437133789,4.792237758636475,2.98813796043396,5.232561111450195
3193,3193,0.26,7.94,9.856016159057617,8.47941780090332,-1.376598596572876,1.850100040435791,-4.603297233581543,11.364080429077148,5.4940009117126465,9.699132919311523,7.259703636169434
3194,3194,0.49,6.67,2.4868412017822266,0.8529865145683289,-1.633854627609253,-0.8500140905380249,-2.4176950454711914,2.286543607711792,1.0353196859359741,1.6388614177703857,0.06711156666278839
3195,3195,0.56,4.81,8.412803649902344,6.135368347167969,-2.277435302734375,-2.375121593475342,-2.1797492504119873,5.910548686981201,6.687002658843994,6.301375389099121,5.969361305236816
3196,3196,0.32,12.06,7.769589424133301,6.945567607879639,-0.8240220546722412,5.408342361450195,-7.056386470794678,11.370792388916016,2.729761838912964,10.46815013885498,3.4229848384857178
3197,3197,0.5,14.33,9.433130264282227,9.19477653503418,-0.23835325241088867,4.1665167808532715,-4.643223285675049,11.768667221069336,6.607472896575928,11.970776557922363,6.41877555847168
3198,3198,0.26,12.42,12.343294143676758,11.702911376953125,-0.6403830051422119,-4.997586727142334,3.71682071685791,8.622313499450684,14.65681266784668,9.815442085266113,13.590381622314453
3199,3199,0.36,3.65,9.575865745544434,6.502358436584473,-3.07350754737854,0.07600780576467514,-6.223022937774658,9.066043853759766,4.137833595275879,8.954009056091309,4.0507073402404785
3200,3200,0.54,8.36,8.774778366088867,7.660689353942871,-1.1140891313552856,-2.155580759048462,-0.07259746640920639,6.101873397827148,7.995136260986328,6.930296421051025,8.391081809997559
3201,3201,0.36,6.85,5.696037769317627,3.465151309967041,-2.230886459350586,3.2454421520233154,-7.707214832305908,8.487468719482422,-0.7247424721717834,8.327583312988281,-1.3972804546356201
3202,3202,0.37,10.41,8.372650146484375,7.613409996032715,-0.7592397928237915,0.48411160707473755,-2.002591133117676,8.789557456970215,6.515870571136475,7.925110340118408,7.3017096519470215
3203,3203,0.46,14.22,9.161810874938965,8.76671028137207,-0.39510077238082886,-0.9829280376434326,0.1927265226840973,4.403064727783203,5.208383083343506,8.792546272277832,8.740874290466309
3204,3204,0.22,0.26,10.557682037353516,4.054766654968262,-6.502914905548096,-0.749285101890564,-12.256545066833496,11.133376121520996,-0.23430047929286957,9.081924438476562,-0.9723911285400391
3205,3205,0.39,3.09,11.09042739868164,8.132410049438477,-2.9580178260803223,-4.07452917098999,-1.8415067195892334,7.977392673492432,9.107831954956055,7.017500877380371,9.247319221496582
3206,3206,0.31,11.72,9.526680946350098,8.658723831176758,-0.867957353591919,5.413550853729248,-7.149465560913086,12.881082534790039,1.05431067943573,12.158777236938477,5.158669471740723
3207,3207,0.23,3.69,9.49802017211914,6.789163589477539,-2.7088565826416016,-3.7206859588623047,-1.6970272064208984,4.73828125,7.405797958374023,6.4870123863220215,7.091315269470215
3208,3208,0.57,7.48,3.5164871215820312,1.9896152019500732,-1.526871919631958,1.5771780014038086,-4.630921840667725,4.908544063568115,-0.014952857047319412,4.105832099914551,-0.12660174071788788
3209,3209,0.22,1.42,11.530574798583984,7.612664222717285,-3.9179110527038574,-5.167550563812256,-2.66827130317688,5.550217151641846,8.063162803649902,6.417487144470215,8.807841300964355
3210,3210,0.27,2.71,8.097124099731445,4.922080039978027,-3.175044536590576,-3.730647325515747,-2.619441509246826,4.46312952041626,6.13773775100708,4.992237567901611,4.851922035217285
3211,3211,0.6,7.54,9.496971130371094,6.4357194900512695,-3.061251640319824,-11.880291938781738,5.75778865814209,-0.6117358207702637,13.934774398803711,-0.04060525447130203,12.912044525146484
3212,3212,0.23,5.07,10.772295951843262,8.504055976867676,-2.268239974975586,0.36827635765075684,-4.90475606918335,10.257543563842773,6.998593330383301,10.583770751953125,6.424341678619385
