,scenario,reverb,snr,si_sdri,si_sdr,si_sdr_start,si_sdr_start_speaker0,si_sdr_start_speaker1,si_sdr_speaker0,si_sdr_spkeaker1,vad_accuracy,vad_acc_speaker0,vad_acc_speaker1
4953,4953,0.49,1.96,3.945608615875244,0.1803537905216217,-3.7652547359466553,-1.820623755455017,-5.709885597229004,1.1985026597976685,-0.837795078754425,0.8751999735832214,0.8799999952316284,0.8703999519348145
4954,4954,0.37,2.09,2.0909037590026855,-1.6017699241638184,-3.692673683166504,-1.661006212234497,-5.72434139251709,1.3755296468734741,-4.5790696144104,0.9391999840736389,0.9455999732017517,0.9327999949455261
4955,4955,0.36,12.08,10.313986778259277,9.462360382080078,-0.8516266345977783,-7.315090179443359,5.611836910247803,6.0215654373168945,12.903154373168945,0.9431999921798706,0.9167999625205994,0.9695999622344971
4956,4956,0.4,7.52,6.909695625305176,5.532243728637695,-1.3774521350860596,0.3645896315574646,-3.1194939613342285,5.914917945861816,5.149569034576416,0.9639999866485596,0.9919999837875366,0.9359999895095825
4957,4957,0.52,12.28,11.777755737304688,11.23069953918457,-0.5470561981201172,-3.795555591583252,2.7014431953430176,10.189261436462402,12.272136688232422,0.9695999622344971,0.9551999568939209,0.9839999675750732
4958,4958,0.57,8.12,7.383807182312012,5.922006130218506,-1.461801290512085,-5.716708183288574,2.7931056022644043,3.99511456489563,7.848897933959961,0.9695999622344971,0.9648000001907349,0.974399983882904
4959,4959,0.32,9.03,7.390237808227539,6.415327548980713,-0.9749102592468262,-0.9526451826095581,-0.9971752762794495,6.289773941040039,6.540881156921387,0.9423999786376953,0.9391999840736389,0.9455999732017517
4960,4960,0.53,9.49,7.067739963531494,6.139553546905518,-0.9281864166259766,1.2643136978149414,-3.1206865310668945,6.982328414916992,5.296778678894043,0.9472000002861023,0.9711999893188477,0.9231999516487122
4961,4961,0.46,0.96,5.2399797439575195,1.1003316640853882,-4.139647960662842,-4.515751361846924,-3.7635445594787598,0.5075505971908569,1.6931127309799194,0.8815999627113342,0.8655999898910522,0.897599995136261
4962,4962,0.35,1.56,9.532367706298828,5.605559825897217,-3.9268078804016113,-2.281404495239258,-5.572211265563965,5.433202743530273,5.77791690826416,0.9383999705314636,0.9440000057220459,0.9327999949455261
4963,4963,0.52,2.36,9.489885330200195,5.392989635467529,-4.096896171569824,-8.358735084533691,0.16494262218475342,2.1715526580810547,8.614426612854004,0.9143999814987183,0.8655999898910522,0.9631999731063843
4964,4964,0.27,7.14,7.408163070678711,5.9487714767456055,-1.4593915939331055,-1.7610973119735718,-1.1576857566833496,5.355010986328125,6.542531967163086,0.9727999567985535,0.9775999784469604,0.9679999947547913
4965,4965,0.51,13.63,7.87636661529541,7.754995346069336,-0.12137138843536377,2.180737018585205,-2.4234797954559326,8.8782958984375,6.631694316864014,0.9631999731063843,0.9791999459266663,0.9472000002861023
4966,4966,0.54,0.19,9.801551818847656,4.9639892578125,-4.8375630378723145,-3.3875298500061035,-6.287596225738525,6.878471374511719,3.049506664276123,0.9527999758720398,0.9567999839782715,0.9487999677658081
4967,4967,0.33,3.26,8.85988998413086,5.791131019592285,-3.0687592029571533,-4.745131492614746,-1.39238703250885,4.113194465637207,7.469067096710205,0.9343999624252319,0.9120000004768372,0.9567999839782715
4968,4968,0.57,5.35,9.006513595581055,6.4619598388671875,-2.544553756713867,-7.212563514709473,2.123455762863159,3.865752696990967,9.05816650390625,0.94159996509552,0.9199999570846558,0.9631999731063843
4969,4969,0.42,5.14,7.067610740661621,4.979497909545898,-2.0881130695343018,-0.8216406106948853,-3.3545854091644287,5.897931098937988,4.06106424331665,0.9735999703407288,0.9775999784469604,0.9695999622344971
4970,4970,0.42,11.13,10.671350479125977,9.226558685302734,-1.444791555404663,7.066247463226318,-9.955830574035645,14.086977005004883,4.3661394119262695,0.9639999866485596,0.990399956703186,0.9375999569892883
4971,4971,0.35,6.44,9.970417022705078,6.6659650802612305,-3.304452419281006,-11.213077545166016,4.604172706604004,2.2219176292419434,11.11001205444336,0.9695999622344971,0.9648000001907349,0.974399983882904
4972,4972,0.28,2.73,10.820125579833984,7.611182689666748,-3.2089426517486572,-4.454174995422363,-1.9637101888656616,7.050714492797852,8.171650886535645,0.9159999489784241,0.9215999841690063,0.9103999733924866
4973,4973,0.45,5.76,9.876973152160645,7.546037673950195,-2.33093523979187,1.9209332466125488,-6.582803726196289,10.362229347229004,4.729846000671387,0.9727999567985535,0.9839999675750732,0.9615999460220337
4974,4974,0.35,13.17,10.145194053649902,9.593147277832031,-0.5520471334457397,-2.9314825534820557,1.8273882865905762,8.353422164916992,10.832873344421387,0.9663999676704407,0.9551999568939209,0.9775999784469604
4975,4975,0.43,9.85,8.358591079711914,7.368110179901123,-0.9904804229736328,-4.394908428192139,2.413947582244873,5.550087928771973,9.186132431030273,0.9527999758720398,0.9487999677658081,0.9567999839782715
4976,4976,0.27,8.29,11.8854398727417,7.765103340148926,-4.120336532592773,7.342886447906494,-15.583559036254883,13.663057327270508,1.867149829864502,0.8823999762535095,0.9391999840736389,0.8255999684333801
4977,4977,0.5,2.91,6.988869667053223,3.880685567855835,-3.108184337615967,-4.164649486541748,-2.0517189502716064,3.8941397666931152,3.8672313690185547,0.9351999759674072,0.9199999570846558,0.9503999948501587
4978,4978,0.51,12.07,6.1328840255737305,5.571640491485596,-0.5612434148788452,-1.5757968425750732,0.4533100724220276,4.8446197509765625,6.298661231994629,0.9631999731063843,0.9663999676704407,0.9599999785423279
4979,4979,0.6,7.28,9.608916282653809,8.178534507751465,-1.4303816556930542,-0.005452936049550772,-2.8553104400634766,9.239773750305176,7.117294788360596,0.962399959564209,0.9695999622344971,0.9551999568939209
4980,4980,0.32,6.87,6.312132358551025,4.466160774230957,-1.845971703529358,-4.262004852294922,0.5700615048408508,2.651341199874878,6.280980587005615,0.9727999567985535,0.9663999676704407,0.9791999459266663
4981,4981,0.51,12.73,9.510233879089355,9.031970024108887,-0.47826361656188965,-2.9938764572143555,2.037349224090576,7.38487434387207,10.679065704345703,0.9783999919891357,0.9824000000953674,0.974399983882904
4982,4982,0.32,0.79,9.007875442504883,4.574812889099121,-4.433062553405762,-3.00974702835083,-5.856378555297852,4.218319892883301,4.9313063621521,0.8999999761581421,0.8703999519348145,0.9296000003814697
4983,4983,0.27,12.3,9.761226654052734,9.093612670898438,-0.6676144599914551,3.7238106727600098,-5.05903959274292,11.2589750289917,6.928250312805176,0.9663999676704407,0.9679999947547913,0.9648000001907349
4984,4984,0.52,8.51,6.95280647277832,5.988332271575928,-0.9644742608070374,-1.707154393196106,-0.22179408371448517,5.982880592346191,5.993783950805664,0.9607999920845032,0.9359999895095825,0.9855999946594238
4985,4985,0.58,3.73,11.528035163879395,8.40971851348877,-3.118316888809204,-6.776975631713867,0.5403416752815247,6.123664379119873,10.695772171020508,0.9351999759674072,0.897599995136261,0.9727999567985535
4986,4986,0.23,3.36,9.217996597290039,6.361071586608887,-2.856924533843994,-2.6815757751464844,-3.032273054122925,7.270138263702393,5.452004432678223,0.9231999516487122,0.9231999516487122,0.9231999516487122
4987,4987,0.33,6.71,12.373886108398438,10.632692337036133,-1.7411940097808838,1.3606125116348267,-4.843000411987305,12.297613143920898,8.967771530151367,0.9127999544143677,0.9231999516487122,0.9023999571800232
4988,4988,0.59,11.09,3.961810827255249,3.29438853263855,-0.6674222946166992,-5.480269908905029,4.145425319671631,-0.4906027913093567,7.079380035400391,0.9847999811172485,0.9824000000953674,0.9871999621391296
4989,4989,0.43,1.62,7.342123031616211,2.269056558609009,-5.073066234588623,0.11005353182554245,-10.256185531616211,6.884002208709717,-2.345889091491699,0.9735999703407288,0.9791999459266663,0.9679999947547913
4990,4990,0.53,3.19,-1.1555845737457275,-4.410350322723389,-3.254765748977661,-6.287991523742676,-0.2215401828289032,-7.238232612609863,-1.5824682712554932,0.8631999492645264,0.876800000667572,0.8495999574661255
4991,4991,0.31,3.09,5.140894889831543,1.9057213068008423,-3.2351737022399902,-4.198153495788574,-2.272193670272827,1.3305034637451172,2.4809391498565674,0.972000002861023,0.9775999784469604,0.9663999676704407
4992,4992,0.35,10.92,8.475311279296875,6.563084125518799,-1.912226676940918,8.024478912353516,-11.848932266235352,12.605010032653809,0.5211579203605652,0.9151999950408936,0.9631999731063843,0.8671999573707581
4993,4993,0.26,4.54,4.5966010093688965,2.0832810401916504,-2.513319969177246,-0.039116933941841125,-4.987523078918457,4.8115386962890625,-0.6449766159057617,0.9455999732017517,0.9343999624252319,0.9567999839782715
4994,4994,0.48,14.37,8.229005813598633,7.901793479919434,-0.32721269130706787,0.7439625263214111,-1.3983879089355469,8.457240104675293,7.346346855163574,0.9527999758720398,0.9296000003814697,0.9759999513626099
4995,4995,0.49,13.28,4.237811088562012,3.704134941101074,-0.5336761474609375,-5.122689247131348,4.055336952209473,0.5203611850738525,6.887908935546875,0.9391999840736389,0.9503999948501587,0.9279999732971191
4996,4996,0.27,0.76,6.900068283081055,2.5886712074279785,-4.311397075653076,-5.568127632141113,-3.05466628074646,1.087074637413025,4.090267658233643,0.9391999840736389,0.9535999894142151,0.9247999787330627
4997,4997,0.28,3.15,11.806933403015137,6.20131254196167,-5.605620861053467,2.3857834339141846,-13.597024917602539,10.62954044342041,1.7730849981307983,0.9567999839782715,0.9535999894142151,0.9599999785423279
4998,4998,0.58,1.82,6.640149116516113,2.8682947158813477,-3.7718546390533447,-2.7592310905456543,-4.784478187561035,3.4474780559539795,2.289111375808716,0.9279999732971191,0.9711999893188477,0.8847999572753906
4999,4999,0.5,10.05,9.099017143249512,8.339505195617676,-0.7595115900039673,-1.8671637773513794,0.3481406569480896,7.899294853210449,8.779715538024902,0.9639999866485596,0.9631999731063843,0.9648000001907349
5000,5000,0.57,5.51,9.418092727661133,7.258581638336182,-2.159510850906372,-4.795240879058838,0.4762190580368042,5.248873710632324,9.268289566040039,0.9583999514579773,0.9279999732971191,0.9887999892234802
5001,5001,0.36,6.78,7.970412731170654,6.385570526123047,-1.5848420858383179,-3.9857840538024902,0.8160998821258545,5.316355228424072,7.45478630065918,0.9783999919891357,0.9711999893188477,0.9855999946594238
5002,5002,0.27,7.18,9.425907135009766,7.878890514373779,-1.5470163822174072,1.4334392547607422,-4.527472019195557,9.144423484802246,6.6133575439453125,0.9591999650001526,0.9551999568939209,0.9631999731063843
5003,5003,0.48,4.24,11.619951248168945,7.2863569259643555,-4.33359432220459,3.003805160522461,-11.67099380493164,10.791091918945312,3.7816214561462402,0.9479999542236328,0.9727999567985535,0.9231999516487122
5004,5004,0.26,9.25,9.557748794555664,8.008356094360352,-1.5493931770324707,-7.712132930755615,4.613346576690674,3.808408260345459,12.208304405212402,0.946399986743927,0.9327999949455261,0.9599999785423279
5005,5005,0.29,1.13,11.437634468078613,7.158326148986816,-4.279308319091797,-1.9971765279769897,-6.561440467834473,8.659789085388184,5.656863212585449,0.9527999758720398,0.9375999569892883,0.9679999947547913
5006,5006,0.5,3.69,5.0821146965026855,2.3996052742004395,-2.682509422302246,-2.0623257160186768,-3.3026933670043945,2.327200174331665,2.472010374069214,0.9472000002861023,0.9551999568939209,0.9391999840736389
5007,5007,0.44,12.58,9.28172779083252,8.753188133239746,-0.5285392999649048,-4.913422584533691,3.856343984603882,6.438848495483398,11.067527770996094,0.9535999894142151,0.9423999786376953,0.9648000001907349
5008,5008,0.22,0.78,12.95730209350586,7.2103166580200195,-5.74698543548584,-10.796709060668945,-0.6972617506980896,5.95208215713501,8.468550682067871,0.9351999759674072,0.9071999788284302,0.9631999731063843
5009,5009,0.42,14.38,7.908145904541016,7.346607685089111,-0.5615384578704834,5.268095970153809,-6.391172885894775,10.868186950683594,3.825028419494629,0.9687999486923218,0.9648000001907349,0.9727999567985535
5010,5010,0.58,5.64,3.7275025844573975,1.2820794582366943,-2.445423126220703,2.0671274662017822,-6.957973957061768,4.6642680168151855,-2.100109100341797,0.9687999486923218,0.9775999784469604,0.9599999785423279
5011,5011,0.49,10.84,10.094583511352539,8.63221263885498,-1.4623713493347168,-9.471959114074707,6.547216415405273,4.980180263519287,12.284244537353516,0.9767999649047852,0.9615999460220337,0.9919999837875366
5012,5012,0.41,12.15,3.6475911140441895,2.9597649574279785,-0.6878260970115662,-3.084322929382324,1.708670735359192,1.9321118593215942,3.9874181747436523,0.9631999731063843,0.9551999568939209,0.9711999893188477
5013,5013,0.3,1.44,6.724481582641602,2.8269615173339844,-3.897520065307617,-4.862445831298828,-2.9325942993164062,2.724581241607666,2.9293415546417236,0.9335999488830566,0.9391999840736389,0.9279999732971191
5014,5014,0.42,7.47,7.935906410217285,6.529173374176025,-1.4067330360412598,-0.1843622922897339,-2.629103660583496,7.444265365600586,5.614081382751465,0.9824000000953674,0.9727999567985535,0.9919999837875366
5015,5015,0.3,3.37,6.467379570007324,3.3324975967407227,-3.1348819732666016,-6.039167404174805,-0.23059652745723724,1.0836567878723145,5.581338405609131,0.9631999731063843,0.9599999785423279,0.9663999676704407
5016,5016,0.24,0.3,5.551594257354736,0.7260022759437561,-4.825592041015625,-6.806285381317139,-2.8448991775512695,-1.9046181440353394,3.3566226959228516,0.8935999870300293,0.8847999572753906,0.9023999571800232
5017,5017,0.25,6.01,12.643009185791016,10.78001594543457,-1.8629933595657349,-3.735508441925049,0.009521803818643093,9.467889785766602,12.092141151428223,0.9495999813079834,0.9599999785423279,0.9391999840736389
5018,5018,0.52,11.74,10.009781837463379,9.288013458251953,-0.7217682600021362,-4.971083641052246,3.5275471210479736,7.548471450805664,11.027554512023926,0.9639999866485596,0.9487999677658081,0.9791999459266663
5019,5019,0.51,13.53,8.741833686828613,8.381216049194336,-0.36061739921569824,-1.8013036251068115,1.080068826675415,7.477900505065918,9.28453254699707,0.9407999515533447,0.9423999786376953,0.9391999840736389
5020,5020,0.51,7.28,8.932777404785156,7.468235015869141,-1.4645426273345947,-4.076452255249023,1.1473671197891235,5.010721683502197,9.925747871398926,0.983199954032898,0.9967999458312988,0.9695999622344971
5021,5021,0.38,2.82,7.4498291015625,4.38853120803833,-3.061297655105591,-2.320028781890869,-3.8025665283203125,5.0602335929870605,3.7168285846710205,0.9120000004768372,0.8799999952316284,0.9440000057220459
5022,5022,0.29,10.2,9.30389404296875,7.985006809234619,-1.31888747215271,-8.096773147583008,5.458998203277588,4.904711723327637,11.065301895141602,0.9727999567985535,0.9631999731063843,0.9824000000953674
5023,5023,0.21,9.18,10.141441345214844,9.26302719116211,-0.878413736820221,-2.8423097133636475,1.0854822397232056,7.678633689880371,10.847419738769531,0.9375999569892883,0.8991999626159668,0.9759999513626099
5024,5024,0.55,6.08,1.581660270690918,-0.18123877048492432,-1.7628990411758423,0.13556548953056335,-3.6613636016845703,1.6103830337524414,-1.97286057472229,0.9687999486923218,0.9824000000953674,0.9551999568939209
5025,5025,0.55,8.27,10.704143524169922,9.476871490478516,-1.2272725105285645,-0.3924517035484314,-2.0620932579040527,9.918033599853516,9.035709381103516,0.9735999703407288,0.9583999514579773,0.9887999892234802
5026,5026,0.47,3.29,5.551161766052246,2.305020809173584,-3.246140956878662,0.08856409788131714,-6.580845832824707,5.733990669250488,-1.1239490509033203,0.9440000057220459,0.9583999514579773,0.9296000003814697
5027,5027,0.45,7.4,8.497078895568848,7.0572357177734375,-1.4398434162139893,-0.5653428435325623,-2.3143439292907715,6.791473388671875,7.322998046875,0.9735999703407288,0.9615999460220337,0.9855999946594238
5028,5028,0.38,7.37,10.574454307556152,9.183755874633789,-1.3906983137130737,-0.27935463190078735,-2.502042055130005,9.844596862792969,8.52291488647461,0.9544000029563904,0.9663999676704407,0.9423999786376953
5029,5029,0.26,12.07,9.150177001953125,8.616602897644043,-0.5335738658905029,-4.266876220703125,3.199728488922119,6.452903747558594,10.780302047729492,0.9727999567985535,0.974399983882904,0.9711999893188477
5030,5030,0.52,1.14,8.544421195983887,3.268005132675171,-5.276416301727295,-0.4163309335708618,-10.13650131225586,6.7498884201049805,-0.21387813985347748,0.8912000060081482,0.9247999787330627,0.8575999736785889
5031,5031,0.41,2.57,10.541521072387695,7.214861869812012,-3.3266594409942627,-1.6748188734054565,-4.978499889373779,7.112171173095703,7.317552089691162,0.9375999569892883,0.9535999894142151,0.9215999841690063
5032,5032,0.43,8.36,3.0570764541625977,1.9698086977005005,-1.0872676372528076,-2.9474451541900635,0.7729098200798035,0.3174932301044464,3.622124195098877,0.9319999814033508,0.9247999787330627,0.9391999840736389
5033,5033,0.5,6.73,7.2844414710998535,5.680468559265137,-1.6039730310440063,0.7006979584693909,-3.908643960952759,7.7012834548950195,3.659653663635254,0.9495999813079834,0.9807999730110168,0.91839998960495
5034,5034,0.31,14.83,6.400048732757568,6.131509304046631,-0.26853954792022705,-2.359461545944214,1.8223824501037598,4.738641738891602,7.52437686920166,0.9351999759674072,0.9055999517440796,0.9648000001907349
5035,5035,0.43,14.89,8.55155086517334,8.296075820922852,-0.2554748058319092,0.677546501159668,-1.1884961128234863,8.478318214416504,8.113834381103516,0.9503999948501587,0.9551999568939209,0.9455999732017517
5036,5036,0.46,3.01,11.183395385742188,6.480302333831787,-4.7030930519104,-11.098309516906738,1.692123293876648,2.6591339111328125,10.301470756530762,0.9407999515533447,0.9055999517440796,0.9759999513626099
5037,5037,0.37,0.9,6.068014621734619,1.8770904541015625,-4.190924167633057,-4.904090881347656,-3.477757453918457,0.895797610282898,2.8583834171295166,0.9335999488830566,0.9359999895095825,0.9311999678611755
5038,5038,0.37,10.71,9.285652160644531,8.608928680419922,-0.6767236590385437,1.2336562871932983,-2.5871036052703857,9.356790542602539,7.8610663414001465,0.9495999813079834,0.9375999569892883,0.9615999460220337
5039,5039,0.5,9.82,0.3481510877609253,-0.5640106201171875,-0.9121617078781128,1.3470866680145264,-3.171410083770752,2.483119010925293,-3.611140251159668,0.9472000002861023,0.9472000002861023,0.9472000002861023
5040,5040,0.43,8.14,7.844001293182373,6.289721488952637,-1.5542796850204468,3.6733481884002686,-6.781907558441162,9.753229141235352,2.826214075088501,0.9503999948501587,0.9631999731063843,0.9375999569892883
5041,5041,0.34,2.79,5.4768147468566895,2.2672195434570312,-3.209595203399658,-4.019502639770508,-2.3996875286102295,1.673427700996399,2.861011266708374,0.9711999893188477,0.9615999460220337,0.9807999730110168
5042,5042,0.57,12.39,6.434686660766602,5.348385334014893,-1.086301565170288,-9.43613052368164,7.2635273933410645,-0.24106767773628235,10.937838554382324,0.9575999975204468,0.9487999677658081,0.9663999676704407
5043,5043,0.42,10.24,8.591344833374023,7.759187698364258,-0.832156777381897,1.7025320529937744,-3.3668456077575684,9.154512405395508,6.363863468170166,0.9727999567985535,0.9615999460220337,0.9839999675750732
5044,5044,0.37,0.3,11.314214706420898,6.6801042556762695,-4.634110450744629,-5.025485992431641,-4.242734909057617,6.17740535736084,7.182802677154541,0.9863999485969543,0.9759999513626099,0.9967999458312988
5045,5045,0.46,3.79,7.01713228225708,3.998450756072998,-3.018681526184082,-6.192715167999268,0.15535232424736023,1.9095637798309326,6.087337493896484,0.9472000002861023,0.9343999624252319,0.9599999785423279
5046,5046,0.34,2.04,10.065389633178711,6.534450531005859,-3.5309395790100098,-3.2891571521759033,-3.772721767425537,7.048140048980713,6.020761489868164,0.9855999946594238,0.9967999458312988,0.974399983882904
5047,5047,0.54,2.21,7.647400856018066,4.229743003845215,-3.4176578521728516,-2.6067709922790527,-4.22854471206665,4.2661895751953125,4.193296909332275,0.9639999866485596,0.9807999730110168,0.9472000002861023
5048,5048,0.42,3.53,8.44737720489502,5.656747817993164,-2.7906296253204346,-2.5424604415893555,-3.0387988090515137,6.34305477142334,4.970440864562988,0.946399986743927,0.9375999569892883,0.9551999568939209
5049,5049,0.54,0.52,3.736335039138794,-0.8196503520011902,-4.555985450744629,-2.9956917762756348,-6.116278648376465,1.5042723417282104,-3.143573045730591,0.8271999955177307,0.7567999958992004,0.897599995136261
5050,5050,0.56,9.87,9.106315612792969,8.235244750976562,-0.8710705041885376,0.6035735607147217,-2.345714569091797,8.710992813110352,7.759495735168457,0.972000002861023,0.9759999513626099,0.9679999947547913
5051,5051,0.49,8.67,9.397603988647461,7.903558731079102,-1.4940454959869385,-6.778359413146973,3.7902684211730957,4.676336765289307,11.130780220031738,0.9407999515533447,0.913599967956543,0.9679999947547913
5052,5052,0.45,5.39,11.628958702087402,9.283780097961426,-2.3451788425445557,-5.969285011291504,1.2789273262023926,8.106402397155762,10.46115779876709,0.94159996509552,0.9007999897003174,0.9824000000953674
5053,5053,0.56,11.54,9.481056213378906,8.849217414855957,-0.6318383812904358,-1.9004874229431152,0.6368106603622437,7.649129867553711,10.049304962158203,0.9791999459266663,0.9887999892234802,0.9695999622344971
5054,5054,0.35,1.16,10.273944854736328,4.994782447814941,-5.2791619300842285,-0.5448541641235352,-10.013469696044922,6.663136959075928,3.326427698135376,0.9095999598503113,0.892799973487854,0.9264000058174133
5055,5055,0.54,11.0,-1.6069740056991577,-2.283294677734375,-0.6763206720352173,-3.699300527572632,2.3466591835021973,-4.653994560241699,0.08740533888339996,0.9440000057220459,0.9535999894142151,0.9343999624252319
5056,5056,0.29,2.19,11.96865463256836,8.501537322998047,-3.4671177864074707,-2.974315643310547,-3.9599201679229736,7.926526069641113,9.07654857635498,0.9071999788284302,0.9120000004768372,0.9023999571800232
5057,5057,0.3,9.28,9.224637031555176,8.272350311279297,-0.9522870779037476,-0.6127346158027649,-1.2918394804000854,8.526392936706543,8.018308639526367,0.9503999948501587,0.9167999625205994,0.9839999675750732
5058,5058,0.23,4.37,9.228668212890625,6.4450225830078125,-2.7836458683013916,-6.125755310058594,0.5584636330604553,3.704378366470337,9.185667037963867,0.9063999652862549,0.8944000005722046,0.91839998960495
5059,5059,0.54,9.52,0.5295690298080444,-0.49840810894966125,-1.0279771089553833,0.3292652666568756,-2.3852195739746094,0.03546611964702606,-1.0322823524475098,0.8743999600410461,0.8736000061035156,0.8751999735832214
5060,5060,0.51,2.31,8.95357894897461,5.5527825355529785,-3.400796413421631,-4.2682342529296875,-2.533358573913574,4.740041732788086,6.365523338317871,0.9368000030517578,0.9472000002861023,0.9264000058174133
5061,5061,0.31,14.41,0.9900460243225098,0.5783786773681641,-0.4116673469543457,2.3727822303771973,-3.1961169242858887,2.239269971847534,-1.082512617111206,0.8895999789237976,0.8815999627113342,0.897599995136261
5062,5062,0.58,3.91,10.110840797424316,7.366302490234375,-2.7445380687713623,-4.881911754608154,-0.6071645617485046,5.307159423828125,9.425445556640625,0.9663999676704407,0.9759999513626099,0.9567999839782715
5063,5063,0.31,6.56,11.921577453613281,9.490852355957031,-2.430724859237671,-8.252304077148438,3.3908543586730957,3.639455795288086,15.342248916625977,0.9391999840736389,0.9296000003814697,0.9487999677658081
5064,5064,0.21,9.93,10.262296676635742,9.370367050170898,-0.8919297456741333,1.5775635242462158,-3.3614230155944824,10.205265045166016,8.535469055175781,0.9223999977111816,0.9231999516487122,0.9215999841690063
5065,5065,0.45,10.38,-3.67653751373291,-4.5261335372924805,-0.8495960235595703,-4.603991985321045,2.9047999382019043,-8.664791107177734,-0.38747626543045044,0.7703999876976013,0.7487999796867371,0.7919999957084656
5066,5066,0.45,6.4,10.074653625488281,8.425711631774902,-1.648942232131958,-0.9514835476875305,-2.3464009761810303,8.645886421203613,8.205536842346191,0.9735999703407288,0.9487999677658081,0.9983999729156494
5067,5067,0.56,14.64,9.064310073852539,8.606797218322754,-0.45751285552978516,-6.430299758911133,5.5152740478515625,5.119413375854492,12.094181060791016,0.974399983882904,0.9711999893188477,0.9775999784469604
5068,5068,0.41,7.28,6.516999244689941,5.1602301597595215,-1.356769323348999,-1.927467703819275,-0.7860708832740784,4.804297924041748,5.516162395477295,0.9591999650001526,0.9583999514579773,0.9599999785423279
5069,5069,0.31,11.66,11.74976921081543,11.061406135559082,-0.6883634328842163,-4.419831275939941,3.043104410171509,9.328936576843262,12.793875694274902,0.962399959564209,0.9567999839782715,0.9679999947547913
5070,5070,0.23,7.86,10.039912223815918,8.37292194366455,-1.6669901609420776,-6.605681419372559,3.2717010974884033,5.140394687652588,11.605448722839355,0.9607999920845032,0.9551999568939209,0.9663999676704407
5071,5071,0.46,8.2,6.344778060913086,5.135004043579102,-1.2097742557525635,-2.8545851707458496,0.43503665924072266,3.827115535736084,6.442892074584961,0.9503999948501587,0.9440000057220459,0.9567999839782715
5072,5072,0.47,10.59,10.216912269592285,9.438003540039062,-0.7789084911346436,2.759493350982666,-4.317310333251953,11.29726505279541,7.578742980957031,0.9735999703407288,0.9679999947547913,0.9791999459266663
5073,5073,0.23,7.91,5.417941570281982,4.164519309997559,-1.2534222602844238,-0.326431542634964,-2.180413007736206,4.953697204589844,3.3753409385681152,0.9279999732971191,0.9055999517440796,0.9503999948501587
5074,5074,0.5,7.33,10.441421508789062,9.06732177734375,-1.3740992546081543,-0.468317449092865,-2.279881000518799,8.635668754577637,9.498973846435547,0.9607999920845032,0.9887999892234802,0.9327999949455261
5075,5075,0.36,14.14,8.802162170410156,8.400501251220703,-0.40166109800338745,-1.4647536277770996,0.6614314317703247,7.700922966003418,9.100078582763672,0.9455999732017517,0.9279999732971191,0.9631999731063843
5076,5076,0.41,2.88,5.6397857666015625,2.1479878425598145,-3.491797924041748,-6.927948474884033,-0.05564716458320618,-1.1721084117889404,5.468084335327148,0.9247999787330627,0.897599995136261,0.9519999623298645
5077,5077,0.26,0.86,4.89553689956665,0.6329702138900757,-4.262566566467285,-5.751571178436279,-2.773561477661133,-1.7619824409484863,3.0279228687286377,0.9159999489784241,0.9375999569892883,0.8944000005722046
5078,5078,0.22,10.48,7.390814304351807,6.689025402069092,-0.7017888426780701,-1.1388490200042725,-0.2647286355495453,6.175280570983887,7.202770233154297,0.9583999514579773,0.9487999677658081,0.9679999947547913
5079,5079,0.47,13.85,11.297999382019043,10.689347267150879,-0.608651876449585,-7.073154926300049,5.855851173400879,7.099423408508301,14.279271125793457,0.9815999865531921,0.9855999946594238,0.9775999784469604
5080,5080,0.41,10.17,9.407235145568848,8.752667427062988,-0.6545675992965698,1.5276455879211426,-2.8367807865142822,9.751276016235352,7.754058361053467,0.9215999841690063,0.9103999733924866,0.9327999949455261
5081,5081,0.38,0.63,9.61630916595459,3.617288827896118,-5.999020099639893,-0.6562250256538391,-11.341814994812012,7.9398722648620605,-0.7052944898605347,0.9407999515533447,0.9919999837875366,0.8895999789237976
5082,5082,0.31,1.84,12.66247272491455,8.467655181884766,-4.194817543029785,-7.707441329956055,-0.682194173336029,5.8036651611328125,11.131645202636719,0.9455999732017517,0.9247999787330627,0.9663999676704407
5083,5083,0.48,8.55,8.687243461608887,7.679117202758789,-1.0081260204315186,-0.6648472547531128,-1.3514047861099243,7.987267971038818,7.370966911315918,0.9807999730110168,0.9663999676704407,0.995199978351593
5084,5084,0.5,0.5,6.539487838745117,2.1343414783477783,-4.405146598815918,-3.2874443531036377,-5.522849082946777,3.2421512603759766,1.0265318155288696,0.9511999487876892,0.9551999568939209,0.9472000002861023
5085,5085,0.31,13.85,7.931885719299316,7.476752281188965,-0.4551335573196411,-3.8131957054138184,2.902928590774536,5.527363300323486,9.426140785217285,0.9847999811172485,0.9824000000953674,0.9871999621391296
5086,5086,0.31,12.81,10.444942474365234,10.011161804199219,-0.433780312538147,-3.7835512161254883,2.9159905910491943,7.894942283630371,12.127381324768066,0.9824000000953674,0.990399956703186,0.974399983882904
5087,5087,0.55,10.83,9.762025833129883,8.948662757873535,-0.8133630752563477,3.0678744316101074,-4.694600582122803,10.841108322143555,7.056217193603516,0.9759999513626099,0.990399956703186,0.9615999460220337
5088,5088,0.24,2.56,10.215265274047852,6.969076156616211,-3.2461888790130615,-4.35874080657959,-2.133636951446533,5.944036960601807,7.994115352630615,0.9583999514579773,0.9551999568939209,0.9615999460220337
