,scenario,reverb,snr,si_sdri,si_sdr,si_sdr_start,si_sdr_start_speaker0,si_sdr_start_speaker1,si_sdr_speaker0,si_sdr_spkeaker1,vad_accuracy,vad_acc_speaker0,vad_acc_speaker1
4066,4066,0.47,7.2,8.143243789672852,7.514654159545898,-0.6285898685455322,-0.6011989116668701,-0.6559808254241943,7.4708051681518555,7.558502674102783,0.6607999801635742,0.6687999963760376,0.6527999639511108
4067,4067,0.32,8.14,10.181833267211914,9.689443588256836,-0.49239006638526917,-0.5076254606246948,-0.4771546721458435,9.227596282958984,10.151290893554688,0.7224000096321106,0.6847999691963196,0.7599999904632568
4068,4068,0.46,13.79,7.7735114097595215,7.5527448654174805,-0.22076642513275146,-0.21821510791778564,-0.22331774234771729,7.543073654174805,7.562415599822998,0.6535999774932861,0.8143999576568604,0.4927999973297119
4069,4069,0.3,5.85,1.3180415630340576,0.4005497097969055,-0.9174919128417969,-0.9944600462913513,-0.8405237197875977,0.8459124565124512,-0.04481303691864014,0.6904000043869019,0.7407999634742737,0.6399999856948853
4070,4070,0.38,5.19,1.5802772045135498,0.4325430691242218,-1.1477341651916504,-1.1154906749725342,-1.1799777746200562,1.342240810394287,-0.4771546721458435,0.8223999738693237,0.790399968624115,0.8543999791145325
4071,4071,0.3,0.77,-10.466105461120605,-13.069245338439941,-2.603139638900757,-2.5322265625,-2.6740527153015137,-0.9005845189094543,-25.237905502319336,0.811199963092804,0.8447999954223633,0.7775999903678894
4072,4072,0.53,10.93,8.315458297729492,7.818638801574707,-0.4968198537826538,-0.5166968107223511,-0.47694289684295654,7.724490165710449,7.912787437438965,0.8136000037193298,0.871999979019165,0.7551999688148499
4073,4073,0.5,9.28,7.4745259284973145,7.051930904388428,-0.42259490489959717,-0.44011616706848145,-0.4050736129283905,6.799878120422363,7.303983688354492,0.3400000035762787,0.36159998178482056,0.31839999556541443
4074,4074,0.39,14.03,-3.7203404903411865,-3.8969566822052,-0.17661617696285248,-0.16879361867904663,-0.18443873524665833,-5.615166664123535,-2.1787467002868652,0.7279999852180481,0.7919999957084656,0.6639999747276306
4075,4075,0.28,8.88,10.287884712219238,9.78567886352539,-0.502206027507782,-0.4971909821033478,-0.5072211027145386,9.556781768798828,10.01457691192627,0.6759999990463257,0.6847999691963196,0.667199969291687
4076,4076,0.29,1.8,-0.7913494110107422,-2.9866480827331543,-2.195298671722412,-2.150019645690918,-2.2405776977539062,-3.9103164672851562,-2.0629799365997314,0.8751999735832214,0.8271999955177307,0.9231999516487122
4077,4077,0.55,13.78,9.182948112487793,9.010115623474121,-0.17283277213573456,-0.16171322762966156,-0.18395231664180756,9.141656875610352,8.87857437133789,0.8247999548912048,0.7631999850273132,0.8863999843597412
4078,4078,0.54,4.66,8.269367218017578,6.91701078414917,-1.3523566722869873,-1.3582124710083008,-1.3465009927749634,6.856819152832031,6.977202415466309,0.6943999528884888,0.6240000128746033,0.764799952507019
4079,4079,0.57,7.24,-0.42510807514190674,-1.2098489999771118,-0.7847409248352051,-0.7683649659156799,-0.801116943359375,-0.5862612724304199,-1.8334367275238037,0.7184000015258789,0.667199969291687,0.769599974155426
